35486,GLLBaseLine,accept,27608,15772,92996,5001,6197,695,8211,55406,0Crowbarred
35486,GLLBaseLine,accept,27608,15772,92996,5001,6197,695,8211,55406,0Crowbarred
2992,GLLBaseLine,accept,2325,2163,19542,322,308,137,2563,16812,0Crowbarred
2992,GLLBaseLine,accept,2325,2163,19542,322,308,137,2563,16812,0Crowbarred
11426,GLLBaseLine,accept,7546,5056,32685,1401,1624,275,3786,22777,0Crowbarred
11426,GLLBaseLine,accept,7546,5056,32685,1401,1624,275,3786,22777,0Crowbarred
15327,GLLBaseLine,accept,10710,6796,44107,1918,2294,256,4952,29918,0Crowbarred
15327,GLLBaseLine,accept,10710,6796,44107,1918,2294,256,4952,29918,0Crowbarred
38146,GLLBaseLine,accept,27093,24596,412769,4054,4337,724,22588,380690,0Crowbarred
38146,GLLBaseLine,accept,27093,24596,412769,4054,4337,724,22588,380690,0Crowbarred
6075,GLLBaseLine,accept,6509,4651,45906,969,1230,173,4626,37961,0Crowbarred
6075,GLLBaseLine,accept,6509,4651,45906,969,1230,173,4626,37961,0Crowbarred
20905,GLLBaseLine,accept,14635,7187,29122,2794,3187,251,2256,8705,0Crowbarred
20905,GLLBaseLine,accept,14635,7187,29122,2794,3187,251,2256,8705,0Crowbarred
11709,GLLBaseLine,accept,7295,4779,37594,1240,1459,197,3946,28295,0Crowbarred
11709,GLLBaseLine,accept,7295,4779,37594,1240,1459,197,3946,28295,0Crowbarred
4321,GLLBaseLine,accept,3449,2465,19344,493,519,137,2898,15413,0Crowbarred
4321,GLLBaseLine,accept,3449,2465,19344,493,519,137,2898,15413,0Crowbarred
8160,GLLBaseLine,accept,6982,5818,106674,851,669,129,8596,100118,0Crowbarred
8160,GLLBaseLine,accept,6982,5818,106674,851,669,129,8596,100118,0Crowbarred
112687,GLLBaseLine,accept,53864,32817,185897,11412,12734,1210,14563,110001,0Crowbarred
112687,GLLBaseLine,accept,53864,32817,185897,11412,12734,1210,14563,110001,0Crowbarred
53554,GLLBaseLine,accept,29437,17471,64634,6422,6821,784,5590,20483,0Crowbarred
53554,GLLBaseLine,accept,29437,17471,64634,6422,6821,784,5590,20483,0Crowbarred
47794,GLLBaseLine,accept,30120,20397,241640,5178,5842,997,17094,203233,0Crowbarred
47794,GLLBaseLine,accept,30120,20397,241640,5178,5842,997,17094,203233,0Crowbarred
30529,GLLBaseLine,accept,17851,11681,122270,3327,3590,317,9002,99171,0Crowbarred
30529,GLLBaseLine,accept,17851,11681,122270,3327,3590,317,9002,99171,0Crowbarred
28493,GLLBaseLine,accept,15906,9744,54838,3072,4343,311,4531,32328,0Crowbarred
28493,GLLBaseLine,accept,15906,9744,54838,3072,4343,311,4531,32328,0Crowbarred
17340,GLLBaseLine,accept,10639,8137,72274,2512,1748,169,6104,57363,0Crowbarred
17340,GLLBaseLine,accept,10639,8137,72274,2512,1748,169,6104,57363,0Crowbarred
11758,GLLBaseLine,accept,6790,5286,24843,1733,1730,179,2627,14329,0Crowbarred
11758,GLLBaseLine,accept,6790,5286,24843,1733,1730,179,2627,14329,0Crowbarred
9657,GLLBaseLine,accept,6216,4605,42862,1029,1160,197,4878,35463,0Crowbarred
9657,GLLBaseLine,accept,6216,4605,42862,1029,1160,197,4878,35463,0Crowbarred
9121,GLLBaseLine,accept,4701,3275,15878,963,1440,74,1744,9089,0Crowbarred
9121,GLLBaseLine,accept,4701,3275,15878,963,1440,74,1744,9089,0Crowbarred
6473,GLLBaseLine,accept,5601,5462,88318,661,626,240,7629,82815,0Crowbarred
6473,GLLBaseLine,accept,5601,5462,88318,661,626,240,7629,82815,0Crowbarred
184192,GLLBaseLine,accept,103236,67145,642013,19541,24346,2314,38682,501131,0Crowbarred
184192,GLLBaseLine,accept,103236,67145,642013,19541,24346,2314,38682,501131,0Crowbarred
41873,GLLBaseLine,accept,27580,19876,283640,4540,5727,639,17877,249528,0Crowbarred
41873,GLLBaseLine,accept,27580,19876,283640,4540,5727,639,17877,249528,0Crowbarred
46887,GLLBaseLine,accept,25055,19583,141571,4649,5462,767,12596,105314,0Crowbarred
46887,GLLBaseLine,accept,25055,19583,141571,4649,5462,767,12596,105314,0Crowbarred
5712,GLLBaseLine,accept,4660,2960,21259,844,757,133,2572,15378,0Crowbarred
5712,GLLBaseLine,accept,4660,2960,21259,844,757,133,2572,15378,0Crowbarred
3242,GLLBaseLine,accept,3636,2907,36098,421,483,100,4000,32429,0Crowbarred
3242,GLLBaseLine,accept,3636,2907,36098,421,483,100,4000,32429,0Crowbarred
46613,GLLBaseLine,accept,22652,15488,59271,4441,5736,739,6324,25539,0Crowbarred
46613,GLLBaseLine,accept,22652,15488,59271,4441,5736,739,6324,25539,0Crowbarred
5404,GLLBaseLine,accept,5084,3046,17692,999,904,170,2138,10930,0Crowbarred
5404,GLLBaseLine,accept,5084,3046,17692,999,904,170,2138,10930,0Crowbarred
9018,GLLBaseLine,accept,4307,3479,18510,859,1031,142,2519,12491,0Crowbarred
9018,GLLBaseLine,accept,4307,3479,18510,859,1031,142,2519,12491,0Crowbarred
22566,GLLBaseLine,accept,17549,13868,231978,2347,2612,554,15762,212861,0Crowbarred
22566,GLLBaseLine,accept,17549,13868,231978,2347,2612,554,15762,212861,0Crowbarred
2346,GLLBaseLine,accept,1959,1566,14111,248,232,114,2062,11995,0Crowbarred
2346,GLLBaseLine,accept,1959,1566,14111,248,232,114,2062,11995,0Crowbarred
5176,GLLBaseLine,accept,4734,3414,28844,725,933,145,3458,23151,0Crowbarred
5176,GLLBaseLine,accept,4734,3414,28844,725,933,145,3458,23151,0Crowbarred
13806,GLLBaseLine,accept,6719,7440,43309,1090,1531,215,4633,32905,0Crowbarred
13806,GLLBaseLine,accept,6719,7440,43309,1090,1531,215,4633,32905,0Crowbarred
17926,GLLBaseLine,accept,10901,7709,57544,2059,2048,416,6082,43777,0Crowbarred
17926,GLLBaseLine,accept,10901,7709,57544,2059,2048,416,6082,43777,0Crowbarred
53606,GLLBaseLine,accept,35902,26585,496568,5147,6583,839,27281,454316,0Crowbarred
53606,GLLBaseLine,accept,35902,26585,496568,5147,6583,839,27281,454316,0Crowbarred
24040,GLLBaseLine,accept,20930,17983,456441,2353,2531,541,24077,435194,0Crowbarred
24040,GLLBaseLine,accept,20930,17983,456441,2353,2531,541,24077,435194,0Crowbarred
53626,GLLBaseLine,accept,31588,19932,120778,5588,7044,996,13151,80112,0Crowbarred
53626,GLLBaseLine,accept,31588,19932,120778,5588,7044,996,13151,80112,0Crowbarred
44755,GLLBaseLine,accept,30340,28733,516222,4330,5294,777,26052,480474,0Crowbarred
44755,GLLBaseLine,accept,30340,28733,516222,4330,5294,777,26052,480474,0Crowbarred
22030,GLLBaseLine,accept,12760,8294,45732,2674,2866,450,4917,28042,0Crowbarred
22030,GLLBaseLine,accept,12760,8294,45732,2674,2866,450,4917,28042,0Crowbarred
12061,GLLBaseLine,accept,5219,5201,16784,1169,1191,222,2375,7708,0Crowbarred
12061,GLLBaseLine,accept,5219,5201,16784,1169,1191,222,2375,7708,0Crowbarred
23110,GLLBaseLine,accept,11586,7507,36870,2263,3219,265,3622,20235,0Crowbarred
23110,GLLBaseLine,accept,11586,7507,36870,2263,3219,265,3622,20235,0Crowbarred
5712,GLLBaseLine,accept,3667,3354,25489,639,688,131,2924,20570,0Crowbarred
5712,GLLBaseLine,accept,3667,3354,25489,639,688,131,2924,20570,0Crowbarred
64060,GLLBaseLine,accept,47044,42700,1638815,5250,6764,1271,49818,1596200,0Crowbarred
64060,GLLBaseLine,accept,47044,42700,1638815,5250,6764,1271,49818,1596200,0Crowbarred
4154,GLLBaseLine,accept,1802,1619,10947,310,378,110,1689,8691,0Crowbarred
4154,GLLBaseLine,accept,1802,1619,10947,310,378,110,1689,8691,0Crowbarred
39602,GLLBaseLine,accept,28021,29521,380724,4514,4391,839,25356,341040,0Crowbarred
39602,GLLBaseLine,accept,28021,29521,380724,4514,4391,839,25356,341040,0Crowbarred
23162,GLLBaseLine,accept,28878,19676,404568,3815,3531,715,23380,372703,0Crowbarred
23162,GLLBaseLine,accept,28878,19676,404568,3815,3531,715,23380,372703,0Crowbarred
61606,GLLBaseLine,accept,52196,33621,517047,7891,10782,1108,27895,451676,0Crowbarred
61606,GLLBaseLine,accept,52196,33621,517047,7891,10782,1108,27895,451676,0Crowbarred
2489,GLLBaseLine,accept,3510,2631,26892,509,496,110,3156,22921,0Crowbarred
2489,GLLBaseLine,accept,3510,2631,26892,509,496,110,3156,22921,0Crowbarred
25332,GLLBaseLine,accept,15506,9114,46634,3178,3870,261,3750,24523,0Crowbarred
25332,GLLBaseLine,accept,15506,9114,46634,3178,3870,261,3750,24523,0Crowbarred
10088,GLLBaseLine,accept,9275,5435,34487,1802,1737,285,3518,22066,0Crowbarred
10088,GLLBaseLine,accept,9275,5435,34487,1802,1737,285,3518,22066,0Crowbarred
27839,GLLBaseLine,accept,16864,11445,134187,3070,3316,303,9680,112884,0Crowbarred
27839,GLLBaseLine,accept,16864,11445,134187,3070,3316,303,9680,112884,0Crowbarred
15596,GLLBaseLine,accept,8508,5160,29081,1602,1975,191,3032,17531,0Crowbarred
15596,GLLBaseLine,accept,8508,5160,29081,1602,1975,191,3032,17531,0Crowbarred
15633,GLLBaseLine,accept,10922,8154,75277,2099,2506,303,6574,60725,0Crowbarred
15633,GLLBaseLine,accept,10922,8154,75277,2099,2506,303,6574,60725,0Crowbarred
36338,GLLBaseLine,accept,23388,15145,68287,6329,3931,447,5084,31251,0Crowbarred
36338,GLLBaseLine,accept,23388,15145,68287,6329,3931,447,5084,31251,0Crowbarred
8276,GLLBaseLine,accept,4746,3907,23966,800,1038,160,2987,17353,0Crowbarred
8276,GLLBaseLine,accept,4746,3907,23966,800,1038,160,2987,17353,0Crowbarred
37199,GLLBaseLine,accept,20095,21058,159299,3223,3851,696,15470,129651,0Crowbarred
37199,GLLBaseLine,accept,20095,21058,159299,3223,3851,696,15470,129651,0Crowbarred
48820,GLLBaseLine,accept,38119,28146,543762,6173,7565,476,26425,495925,0Crowbarred
48820,GLLBaseLine,accept,38119,28146,543762,6173,7565,476,26425,495925,0Crowbarred
7624,GLLBaseLine,accept,6001,5238,50894,771,701,460,6734,44717,0Crowbarred
7624,GLLBaseLine,accept,6001,5238,50894,771,701,460,6734,44717,0Crowbarred
11046,GLLBaseLine,accept,7344,5637,58941,1099,1341,265,6036,50283,0Crowbarred
11046,GLLBaseLine,accept,7344,5637,58941,1099,1341,265,6036,50283,0Crowbarred
19232,GLLBaseLine,accept,7555,4738,28266,1693,1599,154,2686,17626,0Crowbarred
19232,GLLBaseLine,accept,7555,4738,28266,1693,1599,154,2686,17626,0Crowbarred
10003,GLLBaseLine,accept,9004,5168,23179,1644,2131,287,2666,10805,0Crowbarred
10003,GLLBaseLine,accept,9004,5168,23179,1644,2131,287,2666,10805,0Crowbarred
29033,GLLBaseLine,accept,15654,9646,60676,3252,3446,396,5322,38931,0Crowbarred
29033,GLLBaseLine,accept,15654,9646,60676,3252,3446,396,5322,38931,0Crowbarred
28047,GLLBaseLine,accept,84356,83801,7206197,2505,2158,1218,151993,7149248,0Crowbarred
28047,GLLBaseLine,accept,84356,83801,7206197,2505,2158,1218,151993,7149248,0Crowbarred
67318,GLLBaseLine,accept,41645,33095,355392,6300,6487,1823,34308,302732,0Crowbarred
67318,GLLBaseLine,accept,41645,33095,355392,6300,6487,1823,34308,302732,0Crowbarred
20994,GLLBaseLine,accept,13155,8269,42894,3000,2572,461,3970,24289,0Crowbarred
20994,GLLBaseLine,accept,13155,8269,42894,3000,2572,461,3970,24289,0Crowbarred
5490,GLLBaseLine,accept,3521,2623,19984,512,709,170,2686,15782,0Crowbarred
5490,GLLBaseLine,accept,3521,2623,19984,512,709,170,2686,15782,0Crowbarred
20692,GLLBaseLine,accept,65148,62229,3582076,3096,2154,1512,110340,3544530,0Crowbarred
20692,GLLBaseLine,accept,65148,62229,3582076,3096,2154,1512,110340,3544530,0Crowbarred
5125,GLLBaseLine,accept,3074,2234,18295,424,527,156,2581,15032,0Crowbarred
5125,GLLBaseLine,accept,3074,2234,18295,424,527,156,2581,15032,0Crowbarred
31940,GLLBaseLine,accept,37088,31337,1201084,3090,4102,806,47344,1167985,0Crowbarred
31940,GLLBaseLine,accept,37088,31337,1201084,3090,4102,806,47344,1167985,0Crowbarred
8481,GLLBaseLine,accept,6322,4247,23311,1295,1063,258,3346,14943,0Crowbarred
8481,GLLBaseLine,accept,6322,4247,23311,1295,1063,258,3346,14943,0Crowbarred
3393,GLLBaseLine,accept,3364,2879,38909,415,220,148,4246,35643,0Crowbarred
3393,GLLBaseLine,accept,3364,2879,38909,415,220,148,4246,35643,0Crowbarred
1797,GLLBaseLine,accept,2336,1791,16830,302,264,119,2280,14256,0Crowbarred
1797,GLLBaseLine,accept,2336,1791,16830,302,264,119,2280,14256,0Crowbarred
1796,GLLBaseLine,accept,2225,1686,14529,302,266,122,2060,11998,0Crowbarred
1796,GLLBaseLine,accept,2225,1686,14529,302,266,122,2060,11998,0Crowbarred
19104,GLLBaseLine,accept,8925,4617,28582,1170,2174,76,2544,16828,0Crowbarred
19104,GLLBaseLine,accept,8925,4617,28582,1170,2174,76,2544,16828,0Crowbarred
28285,GLLBaseLine,accept,35406,28669,342765,4810,2906,1511,39650,306512,0Crowbarred
28285,GLLBaseLine,accept,35406,28669,342765,4810,2906,1511,39650,306512,0Crowbarred
4236,GLLBaseLine,accept,4537,3553,43188,558,381,194,4432,37945,0Crowbarred
4236,GLLBaseLine,accept,4537,3553,43188,558,381,194,4432,37945,0Crowbarred
2252,GLLBaseLine,accept,2047,1724,17047,285,172,111,2326,14857,0Crowbarred
2252,GLLBaseLine,accept,2047,1724,17047,285,172,111,2326,14857,0Crowbarred
12012,GLLBaseLine,accept,6844,4326,22203,1172,1628,329,2981,13290,0Crowbarred
12012,GLLBaseLine,accept,6844,4326,22203,1172,1628,329,2981,13290,0Crowbarred
8115,GLLBaseLine,accept,6770,4454,34461,1226,1171,212,3800,25789,0Crowbarred
8115,GLLBaseLine,accept,6770,4454,34461,1226,1171,212,3800,25789,0Crowbarred
58835,GLLBaseLine,accept,43205,33332,239120,7124,7311,3122,33319,186965,0Crowbarred
58835,GLLBaseLine,accept,43205,33332,239120,7124,7311,3122,33319,186965,0Crowbarred
6891,GLLBaseLine,accept,4049,3018,20548,695,729,153,2722,15461,0Crowbarred
6891,GLLBaseLine,accept,4049,3018,20548,695,729,153,2722,15461,0Crowbarred
5886,GLLBaseLine,accept,4803,2954,15436,965,814,158,2032,8898,0Crowbarred
5886,GLLBaseLine,accept,4803,2954,15436,965,814,158,2032,8898,0Crowbarred
3714,GLLBaseLine,accept,3550,2435,18920,606,493,161,2448,14540,0Crowbarred
3714,GLLBaseLine,accept,3550,2435,18920,606,493,161,2448,14540,0Crowbarred
3385,GLLBaseLine,accept,3587,2511,20291,637,421,156,2573,15856,0Crowbarred
3385,GLLBaseLine,accept,3587,2511,20291,637,421,156,2573,15856,0Crowbarred
9697,GLLBaseLine,accept,16309,13863,394773,1448,1357,411,21314,380235,0Crowbarred
9697,GLLBaseLine,accept,16309,13863,394773,1448,1357,411,21314,380235,0Crowbarred
3763,GLLBaseLine,accept,3845,2970,31099,594,425,166,3602,26741,0Crowbarred
3763,GLLBaseLine,accept,3845,2970,31099,594,425,166,3602,26741,0Crowbarred
3854,GLLBaseLine,accept,4041,3110,33236,599,456,165,3803,28686,0Crowbarred
3854,GLLBaseLine,accept,4041,3110,33236,599,456,165,3803,28686,0Crowbarred
2012,GLLBaseLine,accept,1684,2190,19232,181,228,60,2440,17277,0Crowbarred
2012,GLLBaseLine,accept,1684,2190,19232,181,228,60,2440,17277,0Crowbarred
5356,GLLBaseLine,accept,4997,2957,16625,988,893,163,1996,9944,0Crowbarred
5356,GLLBaseLine,accept,4997,2957,16625,988,893,163,1996,9944,0Crowbarred
9726,GLLBaseLine,accept,6988,4990,25160,1151,1307,456,4088,15518,0Crowbarred
9726,GLLBaseLine,accept,6988,4990,25160,1151,1307,456,4088,15518,0Crowbarred
2068,GLLBaseLine,accept,1582,1342,10765,180,218,107,1689,9011,0Crowbarred
2068,GLLBaseLine,accept,1582,1342,10765,180,218,107,1689,9011,0Crowbarred
8187,GLLBaseLine,accept,4412,3016,18194,767,900,241,2671,12732,0Crowbarred
8187,GLLBaseLine,accept,4412,3016,18194,767,900,241,2671,12732,0Crowbarred
5054,GLLBaseLine,accept,4440,2856,18270,807,773,213,2308,12528,0Crowbarred
5054,GLLBaseLine,accept,4440,2856,18270,807,773,213,2308,12528,0Crowbarred
4684,GLLBaseLine,accept,5405,3430,26124,962,894,176,2934,19235,0Crowbarred
4684,GLLBaseLine,accept,5405,3430,26124,962,894,176,2934,19235,0Crowbarred
2728,GLLBaseLine,accept,2341,1711,14651,347,294,101,2054,11989,0Crowbarred
2728,GLLBaseLine,accept,2341,1711,14651,347,294,101,2054,11989,0Crowbarred
4764,GLLBaseLine,accept,5216,3958,42026,707,766,219,4534,36039,0Crowbarred
4764,GLLBaseLine,accept,5216,3958,42026,707,766,219,4534,36039,0Crowbarred
2241,GLLBaseLine,accept,3101,2536,31385,319,326,135,3630,28315,0Crowbarred
2241,GLLBaseLine,accept,3101,2536,31385,319,326,135,3630,28315,0Crowbarred
2432,GLLBaseLine,accept,3273,2670,33546,344,346,140,3802,30293,0Crowbarred
2432,GLLBaseLine,accept,3273,2670,33546,344,346,140,3802,30293,0Crowbarred
