line,date,time,tool,script,iter,language,grammar,string,length,algorithm,result,TInit,TLex,TLChoose,TParse,TPChoose,TSelect,TTerm,TSem,tweN,tweE,lexes,GSS SN,GSS EN,GGS E,SPPF Eps,SPPF T,SPPF NT,SPPF Inter,SPPF PN,SPPF Edge,Pool,H0,H1,H2,H3,H4,H5,H6+
36,2024-07-28,19:46:07,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.060,180,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.051,0.0,0.0,0.0,0.0,60,59,1
37,2024-07-28,19:46:07,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.070,210,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,70,69,1
38,2024-07-28,19:46:08,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.080,240,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,80,79,1
39,2024-07-28,19:46:08,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.090,270,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,90,89,1
40,2024-07-28,19:46:09,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.100,300,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,100,99,1
41,2024-07-28,19:46:09,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.110,330,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,110,109,1
42,2024-07-28,19:46:10,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.120,360,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.361,0.0,0.0,0.0,0.0,120,119,1
43,2024-07-28,19:46:11,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.130,390,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.0,130,129,1
44,2024-07-28,19:46:12,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.140,420,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.0,140,139,1
45,2024-07-28,19:46:13,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.150,450,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.739,0.0,0.0,0.0,0.0,150,149,1
46,2024-07-28,19:46:14,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.160,480,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,0.962,0.0,0.0,0.0,0.0,160,159,1
47,2024-07-28,19:46:15,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.170,510,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.214,0.0,0.0,0.0,0.0,170,169,1
48,2024-07-28,19:46:17,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.180,540,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.445,0.0,0.0,0.0,0.0,180,179,1
49,2024-07-28,19:46:19,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.190,570,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,1.762,0.0,0.0,0.0,0.0,190,189,1
50,2024-07-28,19:46:21,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.200,600,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,2.145,0.0,0.0,0.0,0.0,200,199,1
51,2024-07-28,19:46:24,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.210,630,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,2.546,0.0,0.0,0.0,0.0,210,209,1
52,2024-07-28,19:46:26,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.220,660,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,3.007,0.0,0.0,0.0,0.0,220,219,1
53,2024-07-28,19:46:30,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.230,690,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,3.525,0.0,0.0,0.0,0.0,230,229,1
54,2024-07-28,19:46:34,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.240,720,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,4.188,0.0,0.0,0.0,0.0,240,239,1
55,2024-07-28,19:46:38,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.250,750,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,4.973,0.0,0.0,0.0,0.0,250,249,1
56,2024-07-28,19:46:44,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.260,780,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,260,259,1
57,2024-07-28,19:46:50,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.270,810,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,6.846,0.0,0.0,0.0,0.0,270,269,1
58,2024-07-28,19:46:57,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.280,840,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,7.828,0.0,0.0,0.0,0.0,280,279,1
59,2024-07-28,19:47:06,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.290,870,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,9.261,0.0,0.0,0.0,0.0,290,289,1
60,2024-07-28,19:47:15,art.jar,earleyIndexedPool.artv3,0,gamma3,rhul/ambig/gamma3.art,rhul/ambig/b.300,900,ARTEarleyIndexedPool,accept,0.0,0.0,0.0,10.561,0.0,0.0,0.0,0.0,300,299,1
61,2024-07-28,19:47:26,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.006,14,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1
62,2024-07-28,19:47:27,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.026,64,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,26,25,1
63,2024-07-28,19:47:27,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.046,114,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,46,45,1
64,2024-07-28,19:47:28,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.066,164,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,66,65,1
65,2024-07-28,19:47:28,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.086,214,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,86,85,1
66,2024-07-28,19:47:29,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.106,264,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,106,105,1
67,2024-07-28,19:47:29,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.126,314,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,126,125,1
68,2024-07-28,19:47:30,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.146,364,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,146,145,1
69,2024-07-28,19:47:30,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.166,414,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,166,165,1
70,2024-07-28,19:47:31,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.186,464,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,186,185,1
71,2024-07-28,19:47:31,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.206,514,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,206,205,1
72,2024-07-28,19:47:32,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.226,564,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,226,225,1
73,2024-07-28,19:47:32,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.246,614,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,246,245,1
74,2024-07-28,19:47:33,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.266,664,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,266,265,1
75,2024-07-28,19:47:33,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.286,714,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,286,285,1
76,2024-07-28,19:47:34,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.306,764,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,306,305,1
77,2024-07-28,19:47:34,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.326,814,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.088,0.0,0.0,0.0,0.0,326,325,1
78,2024-07-28,19:47:35,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.346,864,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,346,345,1
79,2024-07-28,19:47:36,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.366,914,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,366,365,1
80,2024-07-28,19:47:36,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.386,964,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,386,385,1
81,2024-07-28,19:47:37,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.406,1014,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,406,405,1
82,2024-07-28,19:47:37,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.426,1064,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,426,425,1
83,2024-07-28,19:47:38,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.446,1114,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,446,445,1
84,2024-07-28,19:47:39,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.466,1164,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,466,465,1
85,2024-07-28,19:47:39,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.486,1214,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,486,485,1
86,2024-07-28,19:47:40,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.506,1264,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.0,506,505,1
87,2024-07-28,19:47:41,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.526,1314,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,526,525,1
88,2024-07-28,19:47:42,art.jar,earleyTableIndexedPool.artv3,0,gamma2,rhul/ambig/gamma2.art,rhul/ambig/bb_bbba.546,1364,ARTEarleyTableIndexedPool,accept,0.0,0.0,0.0,0.335,0.0,0.0,0.0,0.0,546,545,1
